page,line,n,pairs,equal,entropy_bits,ioc,frequencies
31,10,22,21,0,3.970573095811685,0.025974025974025976,"[0, 0, 1, 1, 1, 0, 0, 3, 1, 1, 0, 2, 1, 0, 1, 1, 0, 1, 2, 0, 0, 1, 1, 2, 1, 0, 0, 1, 0]"
31,11,22,21,0,3.970573095811685,0.025974025974025976,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 2, 1, 1, 3, 0, 1, 0, 0, 1, 1, 2, 2, 1, 1, 0, 0, 1, 1]"
32,0,25,24,0,3.8438561897747245,0.04,"[0, 1, 2, 0, 0, 1, 0, 4, 2, 0, 1, 0, 0, 1, 0, 1, 0, 2, 1, 1, 1, 1, 2, 0, 0, 2, 0, 2, 0]"
32,1,23,22,1,3.9690016298759927,0.02766798418972332,"[3, 0, 2, 2, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 2, 0]"
32,2,23,22,0,3.795088586397732,0.043478260869565216,"[0, 0, 2, 0, 1, 0, 1, 3, 0, 1, 0, 0, 0, 0, 4, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 2, 0]"
32,3,21,20,0,3.880179922675738,0.02857142857142857,"[0, 2, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 3, 1, 0, 1, 0, 0, 1, 2]"
32,4,22,21,1,4.0614821867207755,0.021645021645021644,"[0, 3, 0, 1, 1, 0, 1, 1, 0, 2, 0, 1, 0, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]"
32,5,7,6,0,2.8073549220576037,0.0,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
33,0,18,17,0,3.7254805569978675,0.026143790849673203,"[2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 1, 2, 0, 0, 0, 1]"
33,1,16,15,0,3.625,0.025,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 2, 1]"
33,2,18,17,0,3.94770277922009,0.013071895424836602,"[1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 2, 0]"
33,3,23,22,0,3.9148663038831,0.03557312252964427,"[0, 1, 1, 1, 0, 0, 1, 4, 0, 1, 1, 2, 0, 0, 0, 1, 2, 0, 0, 2, 1, 0, 0, 1, 1, 1, 1, 0, 1]"
33,4,16,15,0,3.625,0.025,"[0, 1, 0, 0, 0, 0, 1, 2, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0]"
33,5,19,18,0,3.787143960698139,0.029239766081871343,"[1, 1, 2, 0, 1, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0]"
33,6,18,17,0,3.8365916681089787,0.0196078431372549,"[1, 0, 0, 0, 1, 1, 0, 2, 1, 2, 1, 1, 1, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 1, 0]"
33,7,18,17,0,3.7254805569978675,0.026143790849673203,"[0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]"
33,8,22,21,1,3.8453509366224363,0.03463203463203463,"[1, 1, 1, 3, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 2, 0, 3, 1, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 1]"
33,9,22,21,1,3.7544418457133455,0.03896103896103896,"[1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0, 3, 0, 1, 2, 0, 0, 1, 0, 3, 1, 0, 0, 2, 1]"
33,10,24,23,0,4.0220552088742005,0.028985507246376812,"[2, 1, 1, 0, 3, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 3, 1, 1, 1, 0]"
34,0,22,21,0,3.8796640049025943,0.030303030303030304,"[0, 1, 1, 0, 0, 0, 0, 0, 3, 2, 2, 0, 2, 1, 0, 1, 1, 1, 1, 2, 1, 0, 0, 1, 0, 1, 0, 0, 1]"
34,1,23,22,0,3.9690016298759927,0.02766798418972332,"[1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 0, 2, 0, 0, 2, 1, 0, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 2]"
34,2,24,23,0,3.8868421881310113,0.03260869565217391,"[0, 1, 0, 1, 0, 2, 1, 1, 1, 1, 0, 1, 2, 2, 0, 2, 1, 0, 0, 1, 3, 2, 0, 0, 2, 0, 0, 0, 0]"
34,3,20,19,0,3.3841837197791893,0.06315789473684211,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 4, 1, 3, 0, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 0]"
34,4,21,20,0,4.011365041826379,0.01904761904761905,"[0, 1, 1, 2, 0, 0, 2, 0, 1, 2, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 2]"
34,5,25,24,0,4.053660689688186,0.02666666666666667,"[1, 1, 1, 0, 1, 0, 1, 2, 2, 1, 2, 3, 0, 0, 1, 1, 1, 2, 2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]"
34,6,21,20,0,3.916126946588284,0.023809523809523808,"[0, 2, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 2, 1, 2, 2, 1, 0, 0, 1]"
34,7,22,21,0,4.095795255000934,0.017316017316017316,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 2, 2, 0, 0, 2, 1, 1, 1, 0, 0, 1, 0, 2, 1, 1, 0]"
34,8,22,21,0,4.0614821867207755,0.021645021645021644,"[1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 1, 1, 3, 0, 1, 1, 1, 1, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1]"
34,9,21,20,1,3.7489948035250964,0.0380952380952381,"[1, 1, 0, 0, 1, 2, 2, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 3, 0, 0]"
34,10,21,20,0,3.9754180179138334,0.023809523809523808,"[0, 1, 1, 1, 1, 1, 0, 2, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 0, 1, 3, 0, 0, 1, 1, 0]"
34,11,19,18,0,3.787143960698139,0.029239766081871343,"[1, 1, 1, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3]"
35,0,23,22,0,4.1429146733542535,0.019762845849802372,"[0, 2, 1, 0, 0, 3, 1, 1, 1, 1, 2, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
35,1,24,23,0,3.7720552088742005,0.03985507246376811,"[1, 0, 0, 2, 1, 1, 0, 0, 0, 0, 3, 2, 1, 1, 0, 0, 0, 1, 1, 2, 0, 0, 3, 1, 2, 0, 2, 0, 0]"
35,2,21,20,0,3.6897037321995474,0.0380952380952381,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 0, 1, 1, 1, 2, 2, 2, 1, 2, 2]"
35,3,22,21,0,3.8796640049025943,0.030303030303030304,"[0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 2, 1, 2, 0, 1, 0, 3, 2, 0, 0, 1, 1, 1, 0, 0]"
35,4,22,21,0,3.788754913993503,0.03463203463203463,"[1, 0, 0, 1, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 1, 1, 0, 2, 3, 0, 0, 1, 2, 2, 0]"
35,5,20,19,0,3.8219280948873626,0.02631578947368421,"[0, 0, 0, 0, 2, 1, 2, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 2, 0, 1, 1, 2, 0, 0, 1, 2]"
35,6,23,22,0,3.8492239123906247,0.03557312252964427,"[0, 1, 2, 0, 3, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 3, 1, 1, 1, 0, 2, 0]"
35,7,23,22,0,4.1757358691004915,0.015810276679841896,"[1, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 2, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 0]"
35,8,24,23,1,4.053508854797678,0.025362318840579712,"[0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 2, 3, 0, 1, 1, 0, 2, 1, 2, 0, 1, 1, 0, 0, 0]"
35,9,23,22,1,3.7081320646586016,0.039525691699604744,"[0, 1, 0, 0, 2, 0, 0, 1, 2, 0, 2, 2, 2, 0, 1, 0, 2, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 2, 1]"
35,10,24,23,0,4.053508854797678,0.025362318840579712,"[0, 1, 0, 1, 2, 1, 2, 1, 1, 1, 3, 0, 1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1]"
35,11,22,21,1,3.629219686524097,0.047619047619047616,"[1, 3, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 3, 1, 0, 1, 2, 0, 0, 0, 0, 2, 1, 0, 1]"
36,0,23,22,1,3.8492239123906247,0.03557312252964427,"[1, 1, 0, 3, 1, 0, 1, 1, 1, 3, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 0, 1]"
36,1,24,23,0,3.8553885422075336,0.036231884057971016,"[0, 2, 1, 0, 1, 0, 0, 0, 0, 2, 1, 2, 1, 3, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 1, 3, 1, 0, 1]"
36,2,22,21,0,3.6069367321753214,0.05194805194805195,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 1, 0, 2, 0, 1, 1, 0, 1, 3, 4, 0, 0]"
36,3,22,21,1,3.7544418457133455,0.03896103896103896,"[3, 3, 0, 1, 2, 0, 1, 0, 0, 0, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0]"
36,4,8,7,0,2.75,0.03571428571428571,"[0, 0, 1, 1, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
36,5,21,20,0,3.7849418274376427,0.03333333333333333,"[0, 0, 2, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 2, 0, 0, 1]"
36,6,25,24,0,3.893660689688186,0.03333333333333333,"[1, 0, 0, 1, 2, 0, 0, 2, 0, 2, 3, 1, 0, 1, 2, 2, 2, 0, 0, 1, 0, 0, 2, 0, 1, 0, 1, 1, 0]"
36,7,22,21,0,3.8453509366224363,0.03463203463203463,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 2, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 3, 3, 0, 0, 0, 1, 1]"
36,8,24,23,0,3.8035088547976783,0.036231884057971016,"[1, 3, 2, 2, 1, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 2, 0, 2, 1, 2, 1, 0, 0, 2, 0, 0]"
36,9,26,25,0,3.95006375643621,0.033846153846153845,"[2, 1, 1, 0, 0, 0, 1, 0, 0, 2, 2, 1, 1, 1, 0, 0, 0, 3, 0, 1, 1, 2, 3, 0, 1, 1, 2, 0, 0]"
36,10,21,20,1,3.7849418274376427,0.03333333333333333,"[0, 0, 0, 1, 2, 0, 1, 0, 1, 3, 1, 1, 1, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 2, 2, 1, 0, 0]"
37,0,20,19,0,3.584183719779189,0.042105263157894736,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 2, 3, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 1]"
37,1,23,22,0,3.588354347173233,0.04743083003952569,"[0, 0, 0, 0, 3, 3, 1, 0, 2, 0, 0, 1, 0, 0, 0, 2, 2, 1, 2, 0, 0, 2, 1, 0, 2, 0, 0, 1, 0]"
37,2,24,23,0,4.0220552088742005,0.028985507246376812,"[0, 1, 1, 2, 1, 1, 0, 2, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 3, 1, 1, 0, 3, 0, 1, 0, 1]"
37,3,24,23,0,3.970175521464345,0.028985507246376812,"[2, 0, 2, 2, 1, 2, 0, 1, 0, 3, 0, 0, 1, 1, 0, 1, 0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
37,4,22,21,0,3.8796640049025943,0.030303030303030304,"[2, 1, 0, 0, 1, 0, 0, 2, 0, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 0, 3, 2, 1, 0, 0, 0]"
37,5,20,19,0,3.584183719779189,0.042105263157894736,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 2, 3, 1, 0, 2]"
37,6,24,23,0,3.8868421881310113,0.03260869565217391,"[0, 1, 2, 2, 0, 1, 2, 1, 3, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 2, 1]"
37,7,24,23,0,3.970175521464345,0.028985507246376812,"[2, 1, 0, 0, 0, 1, 2, 1, 0, 0, 2, 1, 0, 0, 0, 1, 2, 3, 0, 1, 0, 1, 1, 1, 1, 1, 0, 2, 0]"
37,8,8,7,0,2.75,0.03571428571428571,"[0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
37,9,20,19,0,3.584183719779189,0.042105263157894736,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0, 2, 2, 0, 1, 0, 3, 0, 1, 0, 1, 0, 0, 2, 1, 0]"
37,10,19,18,0,3.6163485660751644,0.03508771929824561,"[0, 1, 1, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 1, 2, 1, 1, 0, 2]"
38,0,23,22,0,3.936180434129755,0.03162055335968379,"[1, 2, 1, 0, 1, 3, 0, 0, 1, 0, 1, 0, 1, 0, 0, 3, 1, 0, 1, 1, 0, 1, 0, 1, 0, 2, 1, 1, 0]"
38,1,21,20,0,3.6897037321995474,0.0380952380952381,"[0, 3, 0, 0, 1, 2, 0, 1, 1, 2, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 2, 1, 0, 1]"
38,2,13,12,0,3.546593564294939,0.01282051282051282,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
38,3,21,20,0,3.7849418274376427,0.03333333333333333,"[1, 0, 1, 0, 0, 1, 1, 2, 2, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 2, 0, 0, 3, 0, 0, 1]"
38,4,23,22,0,3.8820451081368623,0.03162055335968379,"[0, 0, 0, 2, 1, 0, 0, 0, 2, 0, 3, 1, 0, 1, 0, 0, 1, 1, 1, 2, 1, 1, 0, 1, 0, 0, 2, 2, 1]"
38,5,21,20,0,4.011365041826379,0.01904761904761905,"[0, 1, 1, 0, 1, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 0, 0, 1, 0, 2, 2]"
38,6,23,22,0,4.0559581516151235,0.023715415019762844,"[0, 0, 0, 1, 1, 0, 2, 1, 2, 2, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 3, 0, 1, 1, 1, 0, 1, 1]"
38,7,24,23,0,3.688721875540867,0.043478260869565216,"[0, 0, 0, 1, 1, 3, 1, 0, 0, 3, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 0, 1, 1, 2, 0]"
38,8,17,16,0,3.3371753411230767,0.051470588235294115,"[0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 3, 0, 0, 0, 0, 2, 1, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 1]"
38,9,22,21,0,3.2433003685389576,0.07792207792207792,"[0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 4, 1, 2, 4, 2, 0, 0]"
38,10,20,19,0,3.684183719779189,0.03684210526315789,"[1, 2, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 3]"
39,0,23,22,0,3.8492239123906247,0.03557312252964427,"[0, 3, 2, 1, 0, 0, 0, 1, 1, 3, 1, 0, 0, 0, 1, 2, 0, 2, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1]"
39,1,22,21,0,4.004886164091843,0.021645021645021644,"[1, 0, 0, 0, 0, 1, 2, 0, 1, 1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 1, 1, 2, 0, 1, 1, 2, 2, 1, 1]"
39,2,24,23,0,4.168295834054489,0.018115942028985508,"[1, 0, 2, 1, 2, 1, 2, 0, 0, 0, 2, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 2, 1]"
39,3,22,21,0,3.2655833228877333,0.0735930735930736,"[0, 1, 0, 0, 1, 0, 4, 1, 0, 0, 0, 0, 0, 2, 0, 0, 3, 3, 0, 3, 0, 1, 1, 0, 0, 0, 2, 0, 0]"
39,4,23,22,0,3.6211755429194707,0.05138339920948617,"[0, 0, 1, 0, 1, 1, 4, 2, 1, 2, 0, 0, 3, 2, 0, 0, 1, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
39,5,5,4,0,2.321928094887362,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
39,6,19,18,0,3.5766176449086657,0.04093567251461988,"[0, 0, 0, 0, 0, 2, 1, 3, 0, 0, 1, 0, 0, 1, 0, 2, 1, 1, 0, 1, 0, 0, 1, 2, 1, 0, 0, 2, 0]"
39,7,18,17,0,3.6835423624332306,0.032679738562091505,"[1, 1, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 3, 0, 1, 1, 1, 1, 1, 0, 0]"
39,8,18,17,0,3.8365916681089787,0.0196078431372549,"[0, 1, 2, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 0, 0, 2, 0, 1, 1, 1, 0, 0, 0]"
39,9,26,25,1,3.7671834678914613,0.043076923076923075,"[0, 1, 1, 0, 1, 2, 0, 2, 0, 3, 3, 0, 0, 3, 0, 2, 2, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0]"
39,10,23,22,0,3.8279097821439696,0.03162055335968379,"[1, 2, 1, 1, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 1, 0, 2, 0, 0, 1, 2]"
39,11,17,16,0,3.572469458770135,0.03676470588235294,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 2]"
40,0,19,18,0,4.037401197654112,0.011695906432748537,"[1, 0, 0, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 0, 1]"
40,1,18,17,0,3.8365916681089787,0.0196078431372549,"[1, 0, 1, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 2]"
40,2,21,20,0,3.594465636961452,0.05238095238095238,"[1, 2, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 0, 4, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0]"
40,3,20,19,0,3.8219280948873626,0.02631578947368421,"[0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 1, 0, 1, 1, 1, 0, 0, 1, 2, 1, 1, 1, 0, 0, 1, 1, 0, 2]"
40,4,21,20,0,4.011365041826379,0.01904761904761905,"[0, 0, 0, 2, 1, 0, 0, 1, 0, 2, 1, 1, 0, 1, 1, 2, 1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]"
40,5,23,22,0,3.9148663038831,0.02766798418972332,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 2, 1, 0, 0, 1, 2, 2, 2, 0, 1, 2, 1, 1, 2, 0, 2, 0, 0]"
40,6,23,22,0,3.6381476962048267,0.05928853754940711,"[0, 1, 1, 1, 0, 2, 1, 0, 1, 0, 1, 1, 0, 0, 3, 0, 0, 0, 1, 1, 5, 0, 0, 1, 0, 2, 1, 0, 0]"
40,7,24,23,0,3.7516291673878226,0.043478260869565216,"[1, 2, 0, 4, 1, 0, 0, 0, 2, 2, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 1, 1, 1, 1, 0]"
40,8,20,19,0,3.8219280948873626,0.02631578947368421,"[2, 0, 0, 2, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 2, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 2]"
40,9,23,22,0,3.8820451081368623,0.03162055335968379,"[1, 2, 1, 2, 0, 3, 2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 2, 1, 2, 1, 0, 1, 0, 1, 0]"
40,10,19,18,0,3.5368867237421675,0.04678362573099415,"[3, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 3, 1, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 1]"
41,0,22,21,0,3.970573095811685,0.025974025974025976,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 2, 1, 1, 0, 1, 1, 1, 0, 3, 2, 0, 2, 0, 1]"
41,1,22,21,0,4.186704345910025,0.012987012987012988,"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 2, 1, 2, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 2, 1, 0, 0, 1]"
41,2,26,25,1,3.979097891134805,0.03076923076923077,"[2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 2, 0, 2, 0, 0, 2, 0, 3, 0, 0, 0, 1, 1, 0, 2, 1, 1, 2, 0]"
41,3,24,23,0,3.8868421881310113,0.03985507246376811,"[1, 1, 1, 3, 0, 1, 0, 1, 0, 0, 2, 0, 1, 1, 1, 2, 1, 1, 0, 0, 0, 0, 4, 1, 1, 0, 1, 0, 0]"
41,4,21,20,0,3.8208888513501886,0.02857142857142857,"[2, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 2, 2, 0, 1, 1, 0, 2, 0, 2]"
41,5,23,22,0,3.9148663038831,0.02766798418972332,"[0, 0, 1, 2, 2, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 2, 1, 1, 2, 0, 0, 0, 2, 0, 1, 0, 2]"
41,6,21,20,0,3.880179922675738,0.02857142857142857,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 2, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 1, 2, 1, 1, 1]"
41,7,22,21,0,4.0614821867207755,0.021645021645021644,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 2, 0, 0, 1, 2, 1, 0, 1, 0, 1, 3, 0, 0, 1, 0, 0, 0, 1, 1, 0]"
41,8,24,23,0,4.053508854797678,0.025362318840579712,"[2, 1, 0, 0, 3, 1, 0, 0, 1, 0, 1, 1, 1, 2, 0, 1, 1, 1, 2, 1, 2, 0, 1, 0, 0, 1, 1, 0, 0]"
41,9,21,20,0,3.880179922675738,0.02857142857142857,"[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 2, 0, 2, 1, 0, 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 1, 0]"
41,10,23,22,0,4.001822825622231,0.023715415019762844,"[2, 0, 1, 1, 0, 1, 1, 0, 1, 1, 2, 2, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 1, 0, 0, 2, 0, 0, 2]"
41,11,24,23,1,3.8553885422075336,0.036231884057971016,"[0, 0, 1, 0, 2, 1, 1, 1, 0, 1, 2, 3, 0, 1, 2, 0, 1, 0, 1, 0, 1, 0, 3, 1, 2, 0, 0, 0, 0]"
42,0,24,23,1,4.053508854797678,0.025362318840579712,"[2, 1, 3, 0, 1, 0, 0, 2, 0, 1, 1, 2, 0, 1, 2, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]"
42,1,24,23,0,3.720175521464345,0.04710144927536232,"[0, 2, 0, 0, 2, 0, 0, 1, 0, 3, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 4, 1, 0, 0, 2, 1, 1, 0, 0]"
42,2,22,21,0,3.788754913993503,0.03463203463203463,"[2, 1, 1, 0, 0, 2, 1, 1, 0, 0, 1, 1, 0, 2, 1, 0, 2, 0, 0, 2, 3, 0, 0, 1, 0, 1, 0, 0, 0]"
42,3,24,23,0,4.017894147619622,0.03985507246376811,"[0, 1, 1, 1, 5, 1, 0, 1, 0, 1, 0, 1, 2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0]"
42,4,22,21,0,3.970573095811685,0.025974025974025976,"[1, 1, 1, 1, 2, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 1, 1, 1, 3, 0]"
42,5,20,19,0,3.7219280948873625,0.031578947368421054,"[1, 0, 1, 1, 0, 0, 0, 0, 2, 2, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 2, 1, 2]"
42,6,24,23,0,4.053508854797678,0.025362318840579712,"[1, 0, 1, 0, 1, 0, 2, 1, 3, 0, 2, 1, 1, 0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 2, 1, 1, 1, 1, 0]"
42,7,22,21,0,3.970573095811685,0.025974025974025976,"[1, 1, 1, 2, 1, 0, 0, 2, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1]"
